Id,Timestamp,Plant Type,Start Date,Age,Position,Status,Moisture (%),Temperature (°C),Atmospheric Pressure (Pa)
1,2023-09-06 16:41:19.223264,Eggplant,2023-06-13,85,"(1, 1, 1)",Healthy,67.3213490350314,23.447667426030424,98716.98964864355
2,2023-09-06 16:41:19.223397,Tomato,2023-08-10,27,"(2, 1, 1)",Healthy,69.50527917224197,23.955042828761744,99284.91051069045
3,2023-09-06 16:41:19.223469,Cucumber,2023-02-25,193,"(3, 1, 1)",Healthy,70.30552590956508,21.904218409470463,95380.56330942587
4,2023-09-06 16:41:19.223530,Tomato,2023-01-28,221,"(4, 1, 1)",Healthy,70.78712088642216,26.885794669994716,97264.72257718934
5,2023-09-06 16:41:19.223588,Potato,2023-08-30,7,"(1, 2, 1)",Healthy,70.17069780713948,27.162692201485104,103575.36915544253
6,2023-09-06 16:41:19.223646,Tomato,2023-04-21,138,"(2, 2, 1)",Healthy,63.80335457315895,24.842931459966717,101176.80087792581
7,2023-09-06 16:41:19.223703,Cucumber,2023-07-13,55,"(3, 2, 1)",Healthy,66.41476752902994,25.15243199239562,95816.95416098456
8,2023-09-06 16:41:19.223763,Cucumber,2023-03-20,170,"(4, 2, 1)",Healthy,70.65007634632961,19.240677050684027,95271.94193145621
9,2023-09-06 16:41:19.223815,Potato,2023-05-13,116,"(1, 3, 1)",Healthy,70.01376681321094,25.25940679495538,96381.29218899591
10,2023-09-06 16:41:19.223862,Chili,2023-02-16,202,"(2, 3, 1)",Healthy,66.29642492276963,26.762074419930997,96248.1083518645
11,2023-09-06 16:41:19.223909,Eggplant,2023-06-20,78,"(3, 3, 1)",Healthy,71.54669461659667,25.28137467550954,96567.07037970188
12,2023-09-06 16:41:19.223952,Carrot,2023-02-11,207,"(4, 3, 1)",Healthy,68.24656123391405,25.586669182471603,99098.03768346334
